PostalCode,Town,Region,ShortCode,Area,Latitude,Longitude
94139,Nahcotta,Washington,WA,Pacific,46.4984,-124.0335
94140,Naselle,Washington,WA,Pacific,46.3528,-123.8044
94141,Ocean Park,Washington,WA,Pacific,46.5029,-124.0436
94142,Oysterville,Washington,WA,Pacific,46.549,-124.0282
94143,Seaview,Washington,WA,Pacific,46.3308,-124.0455
94144,Cusick,Washington,WA,Pend Oreille,48.3915,-117.3295
94145,Ione,Washington,WA,Pend Oreille,48.741,-117.4172
94146,Metaline,Washington,WA,Pend Oreille,48.8496,-117.3963
94147,Metaline Falls,Washington,WA,Pend Oreille,48.8597,-117.3633
94151,Newport,Washington,WA,Pend Oreille,48.1695,-117.1508
94158,Usk,Washington,WA,Pend Oreille,48.296,-117.3189
94159,Anderson Island,Washington,WA,Pierce,47.1563,-122.7067
94160,Ashford,Washington,WA,Pierce,46.7531,-121.9898
94161,Buckley,Washington,WA,Pierce,47.1524,-122.0621
94163,Carbonado,Washington,WA,Pierce,47.0802,-122.0513
94164,Dupont,Washington,WA,Pierce,47.0968,-122.6312
94172,Eatonville,Washington,WA,Pierce,46.8708,-122.2696
94177,Gig Harbor,Washington,WA,Pierce,47.3786,-122.7
94188,Elbe,Washington,WA,Pierce,46.7777,-122.2023
94203,Gig Harbor,Washington,WA,Pierce,47.3607,-122.6001
94204,Fox Island,Washington,WA,Pierce,47.248,-122.629
94205,Gig Harbor,Washington,WA,Pierce,47.3002,-122.6084
94206,Graham,Washington,WA,Pierce,47.0246,-122.2936
94207,Kapowsin,Washington,WA,Pierce,46.9899,-122.2226
94208,La Grande,Washington,WA,Pierce,46.8343,-122.3187
94209,Lakebay,Washington,WA,Pierce,47.2886,-122.7776
94211,Longbranch,Washington,WA,Pierce,47.2007,-122.7561
94229,Sumner,Washington,WA,Pierce,47.0662,-122.1132
94230,Milton,Washington,WA,Pierce,47.2483,-122.3155
94232,Orting,Washington,WA,Pierce,47.0822,-122.186
94234,Puyallup,Washington,WA,Pierce,47.1991,-122.3151
94235,Puyallup,Washington,WA,Pierce,47.2042,-122.2734
94236,Puyallup,Washington,WA,Pierce,47.1284,-122.3219
94237,Puyallup,Washington,WA,Pierce,47.1424,-122.2652
94239,Puyallup,Washington,WA,Pierce,47.1037,-122.3235
94240,South Prairie,Washington,WA,Pierce,47.1383,-122.0968
94244,Spanaway,Washington,WA,Pierce,47.0732,-122.3943
94245,Steilacoom,Washington,WA,Pierce,47.1704,-122.5888
94247,Sumner,Washington,WA,Pierce,47.2099,-122.228
94248,Bonney Lake,Washington,WA,Pierce,47.143,-122.1644
94249,Vaughn,Washington,WA,Pierce,47.3309,-122.7736
94250,Wauna,Washington,WA,Pierce,47.379,-122.6426
94252,Wilkeson,Washington,WA,Pierce,47.1095,-122.037
94254,Longmire,Washington,WA,Pierce,46.7498,-121.8126
94256,Paradise Inn,Washington,WA,Pierce,47.0662,-122.1132
94257,Tacoma,Washington,WA,Pierce,47.2537,-122.4443
94258,Tacoma,Washington,WA,Pierce,47.2545,-122.4405
94259,Tacoma,Washington,WA,Pierce,47.2643,-122.4575
94261,Tacoma,Washington,WA,Pierce,47.2113,-122.4126
94262,Tacoma,Washington,WA,Pierce,47.2484,-122.4643
94263,Tacoma,Washington,WA,Pierce,47.2632,-122.4993
94267,Tacoma,Washington,WA,Pierce,47.2825,-122.5039
94268,Tacoma,Washington,WA,Pierce,47.2073,-122.4444
94269,Tacoma,Washington,WA,Pierce,47.2038,-122.4825
94271,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94273,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94274,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94277,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94278,Tacoma,Washington,WA,Pierce,47.2646,-122.4821
94279,Tacoma,Washington,WA,Pierce,47.2061,-122.4822
94280,Tacoma,Washington,WA,Pierce,47.2232,-122.4465
94282,Tacoma,Washington,WA,Pierce,47.2061,-122.4822
94283,Tacoma,Washington,WA,Pierce,47.2664,-122.4015
94284,Tacoma,Washington,WA,Pierce,47.2948,-122.3983
94285,Tacoma,Washington,WA,Pierce,47.2325,-122.3594
94286,Camp Murray,Washington,WA,Pierce,47.0662,-122.1132
94287,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94288,Tacoma,Washington,WA,Pierce,47.1125,-122.5891
94289,Mcchord Afb,Washington,WA,Pierce,47.2258,-122.469
94290,Lakewood,Washington,WA,Pierce,47.1287,-122.5103
94291,Tacoma,Washington,WA,Pierce,47.2044,-122.3728
94293,Tacoma,Washington,WA,Pierce,47.1464,-122.4572
94294,Tacoma,Washington,WA,Pierce,47.1291,-122.4094
94295,Tacoma,Washington,WA,Pierce,47.1285,-122.3736
94296,Tacoma,Washington,WA,Pierce,47.1441,-122.4434
94297,Tacoma,Washington,WA,Pierce,47.2061,-122.4822
94298,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94299,Tacoma,Washington,WA,Pierce,47.2491,-122.5273
94301,Tacoma,Washington,WA,Pierce,47.228,-122.5396
94302,University Place,Washington,WA,Pierce,47.2033,-122.5688
94303,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94304,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94305,Tacoma,Washington,WA,Pierce,47.2061,-122.4822
94306,Tacoma,Washington,WA,Pierce,47.2529,-122.4443
94309,Lakewood,Washington,WA,Pierce,47.1666,-122.5089
94401,Lakewood,Washington,WA,Pierce,47.1718,-122.5185
94402,Lakewood,Washington,WA,Pierce,47.1591,-122.5485
94403,Lakewood,Washington,WA,Pierce,47.1677,-122.5024
94404,Mckenna,Washington,WA,Pierce,46.9348,-122.5565
94497,Roy,Washington,WA,Pierce,46.956,-122.4483
94501,Blakely Island,Washington,WA,San Juan,48.5618,-122.812
94502,Deer Harbor,Washington,WA,San Juan,48.6201,-122.9999
94503,Eastsound,Washington,WA,San Juan,48.6968,-122.9055
94505,Friday Harbor,Washington,WA,San Juan,48.5454,-123.0947
94506,Lopez Island,Washington,WA,San Juan,48.4988,-122.8743
94507,Olga,Washington,WA,San Juan,48.6195,-122.8355
94508,Orcas,Washington,WA,San Juan,48.5979,-122.9446
94509,Shaw Island,Washington,WA,San Juan,48.5578,-122.9837
94510,Waldron,Washington,WA,San Juan,48.6876,-123.0369
94511,Anacortes,Washington,WA,Skagit,48.5004,-122.6309
94512,Bow,Washington,WA,Skagit,48.562,-122.4134
94513,Burlington,Washington,WA,Skagit,48.4786,-122.3345
94514,Clearlake,Washington,WA,Skagit,48.4701,-122.2388
94515,Concrete,Washington,WA,Skagit,48.531,-121.6643
94516,Conway,Washington,WA,Skagit,48.34,-122.3456
94517,Hamilton,Washington,WA,Skagit,48.5255,-121.9887
94518,La Conner,Washington,WA,Skagit,48.4093,-122.5313
94519,Lyman,Washington,WA,Skagit,48.5345,-122.0586
94520,Marblemount,Washington,WA,Skagit,48.4435,-121.3163
94521,Mount Vernon,Washington,WA,Skagit,48.4352,-122.2082
94522,Mount Vernon,Washington,WA,Skagit,48.3643,-122.1403
94523,Rockport,Washington,WA,Skagit,48.4704,-121.5554
94524,Sedro Woolley,Washington,WA,Skagit,48.5274,-122.2329
94525,Carson,Washington,WA,Skamania,45.7493,-121.8351
94526,North Bonneville,Washington,WA,Skamania,45.6373,-121.9712
94527,Stevenson,Washington,WA,Skamania,45.6882,-121.9093
94528,Underwood,Washington,WA,Skamania,45.7409,-121.5974
94529,Bothell,Washington,WA,Snohomish,47.8401,-122.1972
94530,Edmonds,Washington,WA,Snohomish,47.8061,-122.3724
94531,Bothell,Washington,WA,Snohomish,47.7918,-122.2243
94533,Edmonds,Washington,WA,Snohomish,47.8353,-122.327
94534,Lynnwood,Washington,WA,Snohomish,47.8049,-122.2855
94535,Lynnwood,Washington,WA,Snohomish,47.8392,-122.2855
94536,Mountlake Terrace,Washington,WA,Snohomish,47.7933,-122.3076
94537,Lynnwood,Washington,WA,Snohomish,47.8209,-122.3151
94538,Woodinville,Washington,WA,Snohomish,47.7529,-122.0582
94539,Mill Creek,Washington,WA,Snohomish,47.8601,-122.2043
94540,Lynnwood,Washington,WA,Snohomish,47.862,-122.2532
94541,Everett,Washington,WA,Snohomish,47.9884,-122.2006
94542,Everett,Washington,WA,Snohomish,47.9419,-122.2218
94543,Everett,Washington,WA,Snohomish,47.9017,-122.2472
94544,Everett,Washington,WA,Snohomish,47.8599,-122.2848
94545,Everett,Washington,WA,Snohomish,47.979,-122.2021
94546,Everett,Washington,WA,Snohomish,47.8948,-122.1987
94547,Everett,Washington,WA,Snohomish,47.9451,-122.2269
94548,Arlington,Washington,WA,Snohomish,48.1829,-122.1121
94549,Darrington,Washington,WA,Snohomish,48.2395,-121.5892
94550,Gold Bar,Washington,WA,Snohomish,47.8331,-121.6365
94551,Granite Falls,Washington,WA,Snohomish,48.079,-121.9428
94552,Index,Washington,WA,Snohomish,47.8118,-121.5497
94553,Lake Stevens,Washington,WA,Snohomish,48.0171,-122.0672
94555,North Lakewood,Washington,WA,Snohomish,48.152,-122.2074
94556,Marysville,Washington,WA,Snohomish,48.0656,-122.1562
94557,Marysville,Washington,WA,Snohomish,48.0966,-122.198
94558,Monroe,Washington,WA,Snohomish,47.8585,-121.9474
94559,Mukilteo,Washington,WA,Snohomish,47.9199,-122.3019
94560,Camano Island,Washington,WA,Snohomish,48.1761,-122.521
94561,Silvana,Washington,WA,Snohomish,48.2023,-122.2538
94562,Snohomish,Washington,WA,Snohomish,47.8954,-122.0716
94563,Snohomish,Washington,WA,Snohomish,47.9095,-122.0501
94564,Stanwood,Washington,WA,Snohomish,48.2011,-122.378
94565,Startup,Washington,WA,Snohomish,47.8703,-121.7685
94566,Sultan,Washington,WA,Snohomish,47.8589,-121.7369
94567,Snohomish,Washington,WA,Snohomish,47.8579,-122.092
94568,Airway Heights,Washington,WA,Spokane,47.6438,-117.5921
94569,Chattaroy,Washington,WA,Spokane,47.9192,-117.2921
94570,Cheney,Washington,WA,Spokane,47.4943,-117.5834
94571,Colbert,Washington,WA,Spokane,47.8411,-117.3759
94572,Deer Park,Washington,WA,Spokane,47.9543,-117.4769
94573,Elk,Washington,WA,Spokane,48.0205,-117.2963
94574,Fairchild Air Force Base,Washington,WA,Spokane,47.6332,-117.6546
94575,Fairfield,Washington,WA,Spokane,47.3987,-117.1921
94576,Four Lakes,Washington,WA,Spokane,47.5599,-117.5958
94577,Greenacres,Washington,WA,Spokane,47.6584,-117.1568
94578,Latah,Washington,WA,Spokane,47.2999,-117.1395
94579,Liberty Lake,Washington,WA,Spokane,47.6517,-117.0838
94580,Marshall,Washington,WA,Spokane,47.5649,-117.4994
94581,Mead,Washington,WA,Spokane,47.7933,-117.3117
94582,Medical Lake,Washington,WA,Spokane,47.615,-117.704
94583,Mica,Washington,WA,Spokane,47.5538,-117.1637
94585,Newman Lake,Washington,WA,Spokane,47.7274,-117.064
94586,Nine Mile Falls,Washington,WA,Spokane,47.8019,-117.5894
94587,Otis Orchards,Washington,WA,Spokane,47.7027,-117.1121
94588,Reardan,Washington,WA,Spokane,47.7054,-117.8663
94589,Rockford,Washington,WA,Spokane,47.4528,-117.1318
94590,Spangle,Washington,WA,Spokane,47.4338,-117.3827
94591,Valleyford,Washington,WA,Spokane,47.5292,-117.2686
94592,Veradale,Washington,WA,Spokane,47.6421,-117.1977
94595,Waverly,Washington,WA,Spokane,47.3427,-117.228
94596,Spokane,Washington,WA,Spokane,47.6665,-117.4365
94597,Spokane,Washington,WA,Spokane,47.6547,-117.381
94598,Spokane,Washington,WA,Spokane,47.6294,-117.4041
94599,Spokane,Washington,WA,Spokane,47.6501,-117.4298
94601,Spokane,Washington,WA,Spokane,47.6964,-117.4399
94602,Spokane,Washington,WA,Spokane,47.6496,-117.2581
94603,Spokane,Washington,WA,Spokane,47.6977,-117.3746
94604,Spokane,Washington,WA,Spokane,47.7374,-117.4352
94605,Spokane,Washington,WA,Spokane,47.6597,-117.4291
94606,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94607,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94608,Spokane,Washington,WA,Spokane,47.6686,-117.3049
94609,Spokane,Washington,WA,Spokane,47.6567,-117.2825
94610,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94611,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94612,Spokane,Washington,WA,Spokane,47.6634,-117.2193
94613,Spokane,Washington,WA,Spokane,47.738,-117.2557
94614,Spokane,Washington,WA,Spokane,47.7556,-117.4146
94615,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94617,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94618,Spokane,Washington,WA,Spokane,47.6156,-117.3622
94619,Spokane,Washington,WA,Spokane,47.6289,-117.5513
94620,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94621,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94622,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94623,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94624,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94649,Spokane,Washington,WA,Spokane,47.6536,-117.4317
94659,Ford,Washington,WA,Stevens,47.9169,-117.8119
94660,Tumtum,Washington,WA,Stevens,47.8941,-117.7536
94661,Wellpinit,Washington,WA,Stevens,47.8697,-117.9856
94662,Addy,Washington,WA,Stevens,48.3364,-117.9579
94666,Chewelah,Washington,WA,Stevens,48.2876,-117.7754
94701,Clayton,Washington,WA,Stevens,48.0071,-117.5579
94702,Colville,Washington,WA,Stevens,48.578,-117.8645
94703,Evans,Washington,WA,Stevens,48.7458,-118.0001
94704,Fruitland,Washington,WA,Stevens,47.9797,-118.2159
94705,Gifford,Washington,WA,Stevens,48.2685,-118.1136
94706,Hunters,Washington,WA,Stevens,48.1333,-118.1525
94707,Kettle Falls,Washington,WA,Stevens,48.6364,-118.0548
94708,Loon Lake,Washington,WA,Stevens,48.0784,-117.6325
94709,Marcus,Washington,WA,Stevens,48.6632,-118.0683
94710,Northport,Washington,WA,Stevens,48.9247,-117.7931
94712,Rice,Washington,WA,Stevens,48.4062,-118.1249
94720,Springdale,Washington,WA,Stevens,48.0022,-117.829
94801,Valley,Washington,WA,Stevens,48.1351,-117.761
94802,Olympia,Washington,WA,Thurston,47.0129,-122.8763
94803,Olympia,Washington,WA,Thurston,47.1043,-123.0552
94804,Lacey,Washington,WA,Thurston,47.024,-122.7827
94805,Olympia,Washington,WA,Thurston,47.0379,-122.9007
94806,Olympia,Washington,WA,Thurston,47.0654,-122.9762
94807,Olympia,Washington,WA,Thurston,47.1042,-122.87
94808,Olympia,Washington,WA,Thurston,47.0379,-122.9007
94820,Olympia,Washington,WA,Thurston,47.0379,-122.9007
94850,Lacey,Washington,WA,Thurston,46.9781,-122.7024
94901,Tumwater,Washington,WA,Thurston,46.9616,-123.0283
94903,Olympia,Washington,WA,Thurston,46.9498,-123.0212
94904,Olympia,Washington,WA,Thurston,46.9939,-122.743
94912,Olympia,Washington,WA,Thurston,47.1126,-122.7794
94913,Bucoda,Washington,WA,Thurston,46.7982,-122.8718
94914,East Olympia,Washington,WA,Thurston,46.9781,-122.7024
94915,Littlerock,Washington,WA,Thurston,46.9024,-123.017
94920,Rainier,Washington,WA,Thurston,46.8829,-122.6795
94922,Rochester,Washington,WA,Thurston,46.8193,-123.0406
94923,Tenino,Washington,WA,Thurston,46.8641,-122.8493
94924,Yelm,Washington,WA,Thurston,46.9206,-122.588
94925,Olympia,Washington,WA,Thurston,47.0379,-122.9007
94926,Cathlamet,Washington,WA,Wahkiakum,46.1954,-123.3627
94927,Grays River,Washington,WA,Wahkiakum,46.3535,-123.5888
94928,Rosburg,Washington,WA,Wahkiakum,46.3071,-123.6571
94929,Skamokawa,Washington,WA,Wahkiakum,46.2952,-123.4332
94930,Burbank,Washington,WA,Walla Walla,46.1966,-118.9017
94931,College Place,Washington,WA,Walla Walla,46.0471,-118.4093
94933,Dixie,Washington,WA,Walla Walla,46.1408,-118.1531
94937,Prescott,Washington,WA,Walla Walla,46.3539,-118.4097
94938,Touchet,Washington,WA,Walla Walla,46.0903,-118.663
94939,Waitsburg,Washington,WA,Walla Walla,46.2691,-118.1447
94940,Walla Walla,Washington,WA,Walla Walla,46.0614,-118.3315
94941,Wallula,Washington,WA,Walla Walla,46.0846,-118.9061
94942,Acme,Washington,WA,Whatcom,48.6752,-122.1914
94945,Bellingham,Washington,WA,Whatcom,48.749,-122.4887
94946,Bellingham,Washington,WA,Whatcom,48.7974,-122.4448
94947,Bellingham,Washington,WA,Whatcom,48.7596,-122.4882
94948,Bellingham,Washington,WA,Whatcom,48.7596,-122.4882
94949,Bellingham,Washington,WA,Whatcom,48.6952,-122.4124
94950,Blaine,Washington,WA,Whatcom,48.9636,-122.7323
94951,Blaine,Washington,WA,Whatcom,48.9937,-122.7471
94952,Custer,Washington,WA,Whatcom,48.9374,-122.6226
94953,Deming,Washington,WA,Whatcom,48.8018,-122.0918
94954,Everson,Washington,WA,Whatcom,48.9045,-122.3325
94955,Ferndale,Washington,WA,Whatcom,48.8625,-122.5953
94956,Lummi Island,Washington,WA,Whatcom,48.7128,-122.6823
94957,Lynden,Washington,WA,Whatcom,48.9372,-122.4592
94960,Maple Falls,Washington,WA,Whatcom,48.9533,-122.1283
94963,Nooksack,Washington,WA,Whatcom,48.9276,-122.3215
94964,Point Roberts,Washington,WA,Whatcom,48.9879,-123.0555
94965,Sumas,Washington,WA,Whatcom,48.9708,-122.2074
94966,Lamont,Washington,WA,Whitman,47.1887,-117.8755
94970,Tekoa,Washington,WA,Whitman,47.2271,-117.0819
94971,Albion,Washington,WA,Whitman,46.792,-117.2503
94972,Belmont,Washington,WA,Whitman,47.0793,-117.177
94973,Colfax,Washington,WA,Whitman,46.88,-117.367
94974,Colton,Washington,WA,Whitman,46.5901,-117.1692
94975,Endicott,Washington,WA,Whitman,46.9364,-117.723
94976,Farmington,Washington,WA,Whitman,47.0847,-117.0763
94977,Garfield,Washington,WA,Whitman,46.9946,-117.1523
94978,Hay,Washington,WA,Whitman,46.6973,-117.9417
94979,Lacrosse,Washington,WA,Whitman,46.7717,-117.7703
94998,Malden,Washington,WA,Whitman,47.2288,-117.4727
94999,Oakesdale,Washington,WA,Whitman,47.1282,-117.2427
95001,Palouse,Washington,WA,Whitman,46.9076,-117.0855
95002,Pullman,Washington,WA,Whitman,46.7352,-117.1729
95003,Pullman,Washington,WA,Whitman,46.7313,-117.1796
95004,Rosalia,Washington,WA,Whitman,47.2218,-117.4147
95005,Saint John,Washington,WA,Whitman,47.0755,-117.573
95006,Steptoe,Washington,WA,Whitman,47.006,-117.356
95007,Thornton,Washington,WA,Whitman,47.1253,-117.3864
95008,Uniontown,Washington,WA,Whitman,46.5258,-117.0908
95009,Hooper,Washington,WA,Whitman,46.7543,-118.148
95010,Yakima,Washington,WA,Yakima,46.6021,-120.5059
95011,Yakima,Washington,WA,Yakima,46.5934,-120.5311
95012,Yakima,Washington,WA,Yakima,46.5445,-120.7444
95013,Yakima,Washington,WA,Yakima,46.5645,-120.6947
95014,Yakima,Washington,WA,Yakima,46.6288,-120.574
95015,Yakima,Washington,WA,Yakima,46.6165,-120.7094
95017,Yakima,Washington,WA,Yakima,46.6021,-120.5059
95018,Brownstown,Washington,WA,Yakima,46.4043,-120.607
95019,Buena,Washington,WA,Yakima,46.4287,-120.3134
95020,Cowiche,Washington,WA,Yakima,46.6661,-120.7149
95021,Grandview,Washington,WA,Yakima,46.2538,-119.9157
95023,Granger,Washington,WA,Yakima,46.348,-120.1818
95024,Harrah,Washington,WA,Yakima,46.4104,-120.5736
95026,Mabton,Washington,WA,Yakima,46.2121,-120.0151
95030,Moxee,Washington,WA,Yakima,46.5542,-120.3685
95031,Naches,Washington,WA,Yakima,46.8058,-120.9921
95032,Outlook,Washington,WA,Yakima,46.3525,-120.097
95033,Parker,Washington,WA,Yakima,46.501,-120.4653
95035,Selah,Washington,WA,Yakima,46.6767,-120.5408
95036,Sunnyside,Washington,WA,Yakima,46.3213,-120.0126
95037,Tieton,Washington,WA,Yakima,46.7063,-120.7473
95038,Toppenish,Washington,WA,Yakima,46.3751,-120.3305
95039,Wapato,Washington,WA,Yakima,46.4507,-120.4265
95041,White Swan,Washington,WA,Yakima,46.3716,-120.7453
95042,Zillah,Washington,WA,Yakima,46.4158,-120.2662
95043,Adams,Wisconsin,WI,Adams,43.8967,-89.8219
95044,Dellwood,Wisconsin,WI,Adams,43.9555,-89.9418
95045,Friendship,Wisconsin,WI,Adams,43.9896,-89.8149
95046,Grand Marsh,Wisconsin,WI,Adams,43.8869,-89.7062
95050,Arkdale,Wisconsin,WI,Adams,44.0529,-89.8962
95051,Butternut,Wisconsin,WI,Ashland,46.0184,-90.4821
95052,Clam Lake,Wisconsin,WI,Ashland,46.1638,-90.9024
95053,Glidden,Wisconsin,WI,Ashland,46.1337,-90.5889
95054,Mellen,Wisconsin,WI,Ashland,46.3007,-90.6552
95055,Ashland,Wisconsin,WI,Ashland,46.5586,-90.7388
95056,High Bridge,Wisconsin,WI,Ashland,46.3796,-90.7383
95060,La Pointe,Wisconsin,WI,Ashland,46.8467,-90.6036
95061,Marengo,Wisconsin,WI,Ashland,46.4071,-90.84
95062,Odanah,Wisconsin,WI,Ashland,46.5608,-90.6197
95063,Chetek,Wisconsin,WI,Barron,45.317,-91.6542
95064,Dallas,Wisconsin,WI,Barron,45.2549,-91.8368
95065,Prairie Farm,Wisconsin,WI,Barron,45.2462,-91.9742
95066,Almena,Wisconsin,WI,Barron,45.4195,-92.0027
95067,Barron,Wisconsin,WI,Barron,45.4005,-91.85
95070,Barronett,Wisconsin,WI,Barron,45.619,-92.0196
95071,Brill,Wisconsin,WI,Barron,45.6027,-91.6721
95073,Cameron,Wisconsin,WI,Barron,45.4038,-91.731
95075,Comstock,Wisconsin,WI,Barron,45.4911,-92.086
95076,Cumberland,Wisconsin,WI,Barron,45.5403,-92.0297
95077,Haugen,Wisconsin,WI,Barron,45.6067,-91.7786
95101,Mikana,Wisconsin,WI,Barron,45.5919,-91.6013
95103,Rice Lake,Wisconsin,WI,Barron,45.5061,-91.7382
95106,Turtle Lake,Wisconsin,WI,Barron,45.4213,-92.1781
95108,Bayfield,Wisconsin,WI,Bayfield,46.8354,-90.8217
95109,Benoit,Wisconsin,WI,Bayfield,46.5019,-91.0769
95110,Cable,Wisconsin,WI,Bayfield,46.2172,-91.2244
95111,Cornucopia,Wisconsin,WI,Bayfield,46.8372,-91.0974
95112,Drummond,Wisconsin,WI,Bayfield,46.3119,-91.2856
95113,Grand View,Wisconsin,WI,Bayfield,46.3577,-91.1075
95115,Herbster,Wisconsin,WI,Bayfield,46.8213,-91.2332
95116,Iron River,Wisconsin,WI,Bayfield,46.579,-91.4211
95117,Mason,Wisconsin,WI,Bayfield,46.4399,-91.1318
95118,Port Wing,Wisconsin,WI,Bayfield,46.762,-91.392
95119,Washburn,Wisconsin,WI,Bayfield,46.6806,-90.9095
95120,De Pere,Wisconsin,WI,Brown,44.4388,-88.0806
95121,Greenleaf,Wisconsin,WI,Brown,44.2937,-88.0275
95122,Pulaski,Wisconsin,WI,Brown,44.6611,-88.2634
95123,Suamico,Wisconsin,WI,Brown,44.6435,-88.0317
95124,Wrightstown,Wisconsin,WI,Brown,44.3264,-88.1749
